time,completed_rides,total_distance,total_cost
1708,1639,60055,150137.5
1709,1641,60119,150297.5
1710,1641,60119,150297.5
1711,1642,60161,150402.5
1712,1642,60161,150402.5
1713,1644,60248,150620.0
1714,1644,60248,150620.0
1715,1645,60319,150797.5
1716,1645,60319,150797.5
1717,1645,60319,150797.5
1718,1645,60319,150797.5
1719,1647,60406,151015.0
1720,1649,60504,151260.0
1721,1650,60528,151320.0
1722,1651,60573,151432.5
1723,1652,60609,151522.5
1724,1652,60609,151522.5
1725,1653,60631,151577.5
1726,1653,60631,151577.5
1727,1655,60741,151852.5
1728,1655,60741,151852.5
1729,1656,60818,152045.0
1730,1658,60908,152270.0
1731,1659,60935,152337.5
1732,1661,60994,152485.0
1733,1661,60994,152485.0
1734,1661,60994,152485.0
1735,1661,60994,152485.0
1736,1661,60994,152485.0
1737,1663,61064,152660.0
1738,1664,61085,152712.5
1739,1665,61138,152845.0
1740,1667,61205,153012.5
1741,1667,61205,153012.5
1742,1667,61205,153012.5
1743,1668,61259,153147.5
1744,1669,61290,153225.0
1745,1670,61298,153245.0
1746,1673,61346,153365.0
1747,1673,61346,153365.0
1748,1674,61397,153492.5
1749,1676,61471,153677.5
1750,1676,61471,153677.5
1751,1677,61483,153707.5
1752,1677,61483,153707.5
1753,1681,61672,154180.0
1754,1681,61672,154180.0
1755,1682,61711,154277.5
1756,1682,61711,154277.5
1757,1683,61753,154382.5
1758,1684,61766,154415.0
1759,1684,61766,154415.0
1760,1685,61799,154497.5
1761,1687,61909,154772.5
1762,1687,61909,154772.5
1763,1688,61935,154837.5
1764,1691,62035,155087.5
1765,1694,62167,155417.5
1766,1696,62237,155592.5
1767,1698,62343,155857.5
1768,1701,62489,156222.5
1769,1704,62583,156457.5
1770,1705,62636,156590.0
1771,1706,62693,156732.5
1772,1708,62816,157040.0
1773,1710,62881,157202.5
1774,1712,62977,157442.5
1775,1714,63012,157530.0
1776,1716,63079,157697.5
1777,1717,63118,157795.0
1778,1717,63118,157795.0
1779,1718,63184,157960.0
1780,1719,63247,158117.5
1781,1720,63282,158205.0
1782,1720,63282,158205.0
1783,1720,63282,158205.0
1784,1721,63327,158317.5
1785,1724,63511,158777.5
1786,1725,63522,158805.0
1787,1726,63562,158905.0
1788,1727,63617,159042.5
1789,1728,63674,159185.0
1790,1729,63694,159235.0
1791,1729,63694,159235.0
1792,1729,63694,159235.0
1793,1732,63824,159560.0
1794,1735,63940,159850.0
1795,1736,64014,160035.0
1796,1736,64014,160035.0
1797,1738,64067,160167.5
1798,1740,64132,160330.0
1799,1740,64132,160330.0
1800,1740,64132,160330.0
1801,1742,64172,160430.0
1802,1743,64223,160557.5
1803,1745,64323,160807.5
1804,1746,64394,160985.0
1805,1749,64493,161232.5
1806,1749,64493,161232.5
1807,1749,64493,161232.5
1808,1749,64493,161232.5
1809,1749,64493,161232.5
1810,1751,64562,161405.0
1811,1751,64562,161405.0
1812,1754,64663,161657.5
1813,1754,64663,161657.5
1814,1754,64663,161657.5
1815,1755,64723,161807.5
1816,1755,64723,161807.5
1817,1755,64723,161807.5
1818,1756,64768,161920.0
1819,1758,64849,162122.5
1820,1760,64961,162402.5
1821,1763,65084,162710.0
1822,1763,65084,162710.0
1823,1763,65084,162710.0
1824,1763,65084,162710.0
1825,1764,65129,162822.5
1826,1764,65129,162822.5
1827,1765,65156,162890.0
1828,1767,65201,163002.5
1829,1768,65211,163027.5
1830,1770,65265,163162.5
1831,1771,65310,163275.0
1832,1771,65310,163275.0
1833,1772,65361,163402.5
1834,1776,65528,163820.0
1835,1778,65596,163990.0
1836,1778,65596,163990.0
1837,1779,65673,164182.5
1838,1781,65743,164357.5
1839,1781,65743,164357.5
1840,1783,65813,164532.5
1841,1784,65829,164572.5
1842,1784,65829,164572.5
1843,1785,65845,164612.5
1844,1785,65845,164612.5
1845,1787,65870,164675.0
1846,1788,65917,164792.5
1847,1789,65931,164827.5
1848,1791,66020,165050.0
1849,1793,66111,165277.5
1850,1794,66152,165380.0
1851,1795,66217,165542.5
1852,1796,66235,165587.5
1853,1797,66250,165625.0
1854,1798,66279,165697.5
1855,1799,66327,165817.5
1856,1799,66327,165817.5
1857,1801,66351,165877.5
1858,1805,66507,166267.5
1859,1805,66507,166267.5
1860,1806,66530,166325.0
1861,1806,66530,166325.0
1862,1807,66559,166397.5
1863,1807,66559,166397.5
1864,1807,66559,166397.5
1865,1812,66716,166790.0
1866,1813,66762,166905.0
1867,1814,66793,166982.5
1868,1817,66891,167227.5
1869,1818,66920,167300.0
1870,1819,66925,167312.5
1871,1820,66954,167385.0
1872,1820,66954,167385.0
1873,1820,66954,167385.0
1874,1822,67046,167615.0
1875,1822,67046,167615.0
1876,1822,67046,167615.0
1877,1822,67046,167615.0
1878,1823,67086,167715.0
1879,1824,67104,167760.0
1880,1824,67104,167760.0
1881,1825,67157,167892.5
1882,1826,67184,167960.0
1883,1826,67184,167960.0
1884,1826,67184,167960.0
1885,1826,67184,167960.0
1886,1826,67184,167960.0
1887,1826,67184,167960.0
1888,1827,67229,168072.5
1889,1827,67229,168072.5
1890,1828,67251,168127.5
1891,1830,67360,168400.0
1892,1833,67469,168672.5
1893,1833,67469,168672.5
1894,1834,67505,168762.5
1895,1835,67516,168790.0
1896,1835,67516,168790.0
1897,1835,67516,168790.0
1898,1835,67516,168790.0
1899,1835,67516,168790.0
1900,1835,67516,168790.0
1901,1837,67590,168975.0
1902,1839,67649,169122.5
1903,1839,67649,169122.5
1904,1839,67649,169122.5
1905,1840,67659,169147.5
1906,1840,67659,169147.5
1907,1840,67659,169147.5
1908,1840,67659,169147.5
1909,1841,67708,169270.0
1910,1842,67724,169310.0
1911,1842,67724,169310.0
1912,1842,67724,169310.0
1913,1842,67724,169310.0
1914,1842,67724,169310.0
1915,1842,67724,169310.0
1916,1842,67724,169310.0
1917,1845,67813,169532.5
1918,1848,67961,169902.5
1919,1852,68102,170255.0
1920,1854,68133,170332.5
1921,1855,68200,170500.0
1922,1857,68271,170677.5
1923,1858,68292,170730.0
1924,1859,68315,170787.5
1925,1860,68356,170890.0
1926,1861,68406,171015.0
1927,1863,68505,171262.5
1928,1864,68552,171380.0
1929,1866,68593,171482.5
1930,1867,68613,171532.5
1931,1869,68752,171880.0
1932,1870,68807,172017.5
1933,1871,68808,172020.0
1934,1873,68892,172230.0
1935,1874,68908,172270.0
1936,1874,68908,172270.0
1937,1875,68924,172310.0
1938,1875,68924,172310.0
1939,1877,68997,172492.5
1940,1878,69005,172512.5
1941,1879,69044,172610.0
1942,1881,69129,172822.5
1943,1881,69129,172822.5
1944,1881,69129,172822.5
1945,1881,69129,172822.5
1946,1881,69129,172822.5
1947,1882,69147,172867.5
1948,1883,69155,172887.5
1949,1884,69209,173022.5
1950,1884,69209,173022.5
1951,1887,69316,173290.0
1952,1888,69324,173310.0
1953,1889,69354,173385.0
1954,1891,69460,173650.0
1955,1894,69568,173920.0
1956,1894,69568,173920.0
1957,1895,69605,174012.5
1958,1895,69605,174012.5
1959,1895,69605,174012.5
1960,1896,69657,174142.5
1961,1897,69667,174167.5
1962,1898,69729,174322.5
1963,1899,69767,174417.5
1964,1901,69809,174522.5
1965,1902,69820,174550.0
1966,1902,69820,174550.0
1967,1904,69904,174760.0
1968,1905,69926,174815.0
1969,1905,69926,174815.0
1970,1905,69926,174815.0
1971,1906,69978,174945.0
1972,1907,70014,175035.0
1973,1908,70035,175087.5
1974,1908,70035,175087.5
1975,1909,70076,175190.0
1976,1909,70076,175190.0
1977,1909,70076,175190.0
1978,1911,70184,175460.0
1979,1911,70184,175460.0
1980,1912,70246,175615.0
1981,1912,70246,175615.0
1982,1914,70366,175915.0
1983,1914,70366,175915.0
1984,1915,70397,175992.5
1985,1915,70397,175992.5
1986,1916,70460,176150.0
1987,1916,70460,176150.0
1988,1919,70621,176552.5
1989,1920,70632,176580.0
1990,1920,70632,176580.0
1991,1922,70747,176867.5
1992,1924,70836,177090.0
1993,1925,70912,177280.0
1994,1926,70967,177417.5
1995,1926,70967,177417.5
1996,1926,70967,177417.5
1997,1926,70967,177417.5
1998,1926,70967,177417.5
1999,1926,70967,177417.5
2000,1926,70967,177417.5
2001,1927,70992,177480.0
2002,1927,70992,177480.0
2003,1927,70992,177480.0
2004,1927,70992,177480.0
2005,1928,71050,177625.0
2006,1928,71050,177625.0
2007,1928,71050,177625.0
2008,1929,71096,177740.0
2009,1929,71096,177740.0
2010,1929,71096,177740.0
2011,1929,71096,177740.0
2012,1929,71096,177740.0
2013,1929,71096,177740.0
2014,1929,71096,177740.0
2015,1929,71096,177740.0
2016,1929,71096,177740.0
2017,1929,71096,177740.0
2018,1929,71096,177740.0
2019,1929,71096,177740.0
2020,1929,71096,177740.0
2021,1929,71096,177740.0
2022,1929,71096,177740.0
2023,1929,71096,177740.0
2024,1929,71096,177740.0
2025,1929,71096,177740.0
2026,1929,71096,177740.0
2027,1929,71096,177740.0
2028,1929,71096,177740.0
2029,1929,71096,177740.0
2030,1929,71096,177740.0
2031,1929,71096,177740.0
2032,1929,71096,177740.0
2033,1929,71096,177740.0
2034,1929,71096,177740.0
2035,1929,71096,177740.0
2036,1929,71096,177740.0
2037,1929,71096,177740.0
2038,1929,71096,177740.0
2039,1929,71096,177740.0
2040,1929,71096,177740.0
2041,1929,71096,177740.0
2042,1929,71096,177740.0
2043,1929,71096,177740.0
2044,1929,71096,177740.0
2045,1929,71096,177740.0
2046,1929,71096,177740.0
2047,1929,71096,177740.0
2048,1929,71096,177740.0
2049,1929,71096,177740.0
2050,1929,71096,177740.0
2051,1929,71096,177740.0
2052,1930,71154,177885.0
