time,completed_rides,total_distance,total_cost
1842,1788,68876,172190.0
1843,1792,69004,172510.0
1844,1793,69050,172625.0
1845,1794,69056,172640.0
1846,1796,69163,172907.5
1847,1796,69163,172907.5
1848,1797,69218,173045.0
1849,1797,69218,173045.0
1850,1797,69218,173045.0
1851,1797,69218,173045.0
1852,1799,69327,173317.5
1853,1799,69327,173317.5
1854,1799,69327,173317.5
1855,1799,69327,173317.5
1856,1800,69340,173350.0
1857,1803,69433,173582.5
1858,1804,69489,173722.5
1859,1804,69489,173722.5
1860,1806,69539,173847.5
1861,1806,69539,173847.5
1862,1807,69565,173912.5
1863,1809,69639,174097.5
1864,1811,69694,174235.0
1865,1811,69694,174235.0
1866,1816,69986,174965.0
1867,1818,70097,175242.5
1868,1818,70097,175242.5
1869,1820,70192,175480.0
1870,1822,70245,175612.5
1871,1822,70245,175612.5
1872,1822,70245,175612.5
1873,1823,70295,175737.5
1874,1824,70352,175880.0
1875,1825,70365,175912.5
1876,1825,70365,175912.5
1877,1825,70365,175912.5
1878,1825,70365,175912.5
1879,1827,70413,176032.5
1880,1827,70413,176032.5
1881,1827,70413,176032.5
1882,1831,70599,176497.5
1883,1831,70599,176497.5
1884,1832,70621,176552.5
1885,1833,70678,176695.0
1886,1833,70678,176695.0
1887,1833,70678,176695.0
1888,1833,70678,176695.0
1889,1833,70678,176695.0
1890,1834,70732,176830.0
1891,1836,70801,177002.5
1892,1837,70825,177062.5
1893,1838,70866,177165.0
1894,1838,70866,177165.0
1895,1839,70880,177200.0
1896,1841,70939,177347.5
1897,1841,70939,177347.5
1898,1841,70939,177347.5
1899,1843,71041,177602.5
1900,1847,71136,177840.0
1901,1848,71163,177907.5
1902,1848,71163,177907.5
1903,1848,71163,177907.5
1904,1850,71232,178080.0
1905,1850,71232,178080.0
1906,1850,71232,178080.0
1907,1850,71232,178080.0
1908,1851,71241,178102.5
1909,1852,71262,178155.0
1910,1854,71358,178395.0
1911,1856,71464,178660.0
1912,1856,71464,178660.0
1913,1858,71534,178835.0
1914,1858,71534,178835.0
1915,1859,71578,178945.0
1916,1859,71578,178945.0
1917,1860,71606,179015.0
1918,1860,71606,179015.0
1919,1860,71606,179015.0
1920,1862,71720,179300.0
1921,1862,71720,179300.0
1922,1864,71786,179465.0
1923,1866,71866,179665.0
1924,1868,71962,179905.0
1925,1868,71962,179905.0
1926,1868,71962,179905.0
1927,1869,71995,179987.5
1928,1869,71995,179987.5
1929,1870,72028,180070.0
1930,1870,72028,180070.0
1931,1870,72028,180070.0
1932,1871,72077,180192.5
1933,1872,72092,180230.0
1934,1872,72092,180230.0
1935,1875,72262,180655.0
1936,1876,72335,180837.5
1937,1877,72376,180940.0
1938,1878,72395,180987.5
1939,1880,72512,181280.0
1940,1881,72521,181302.5
1941,1883,72555,181387.5
1942,1883,72555,181387.5
1943,1884,72616,181540.0
1944,1884,72616,181540.0
1945,1886,72707,181767.5
1946,1887,72732,181830.0
1947,1888,72769,181922.5
1948,1888,72769,181922.5
1949,1889,72796,181990.0
1950,1890,72856,182140.0
1951,1891,72916,182290.0
1952,1892,72943,182357.5
1953,1893,72992,182480.0
1954,1894,73050,182625.0
1955,1895,73092,182730.0
1956,1897,73184,182960.0
1957,1897,73184,182960.0
1958,1899,73300,183250.0
1959,1901,73353,183382.5
1960,1903,73442,183605.0
1961,1904,73463,183657.5
1962,1906,73534,183835.0
1963,1906,73534,183835.0
1964,1906,73534,183835.0
1965,1907,73585,183962.5
1966,1908,73601,184002.5
1967,1909,73653,184132.5
1968,1910,73710,184275.0
1969,1912,73788,184470.0
1970,1912,73788,184470.0
1971,1913,73842,184605.0
1972,1913,73842,184605.0
1973,1913,73842,184605.0
1974,1915,73926,184815.0
1975,1917,74003,185007.5
1976,1919,74092,185230.0
1977,1919,74092,185230.0
1978,1919,74092,185230.0
1979,1921,74178,185445.0
1980,1921,74178,185445.0
1981,1921,74178,185445.0
1982,1923,74283,185707.5
1983,1923,74283,185707.5
1984,1924,74337,185842.5
1985,1926,74389,185972.5
1986,1926,74389,185972.5
1987,1926,74389,185972.5
1988,1926,74389,185972.5
1989,1927,74394,185985.0
1990,1928,74448,186120.0
1991,1928,74448,186120.0
1992,1928,74448,186120.0
1993,1928,74448,186120.0
1994,1930,74509,186272.5
1995,1933,74597,186492.5
1996,1933,74597,186492.5
1997,1933,74597,186492.5
1998,1934,74653,186632.5
1999,1935,74724,186810.0
2000,1937,74785,186962.5
2001,1937,74785,186962.5
2002,1937,74785,186962.5
2003,1938,74814,187035.0
2004,1940,74897,187242.5
2005,1940,74897,187242.5
2006,1941,74932,187330.0
2007,1942,74984,187460.0
2008,1942,74984,187460.0
2009,1943,75042,187605.0
2010,1943,75042,187605.0
2011,1945,75106,187765.0
2012,1947,75196,187990.0
2013,1948,75250,188125.0
2014,1948,75250,188125.0
2015,1952,75389,188472.5
2016,1952,75389,188472.5
2017,1954,75477,188692.5
2018,1954,75477,188692.5
2019,1957,75603,189007.5
2020,1958,75656,189140.0
2021,1959,75659,189147.5
2022,1960,75696,189240.0
2023,1961,75736,189340.0
2024,1962,75781,189452.5
2025,1963,75831,189577.5
2026,1963,75831,189577.5
2027,1964,75886,189715.0
2028,1966,75961,189902.5
2029,1966,75961,189902.5
2030,1968,75998,189995.0
2031,1968,75998,189995.0
2032,1968,75998,189995.0
2033,1970,76075,190187.5
2034,1971,76119,190297.5
2035,1971,76119,190297.5
2036,1972,76126,190315.0
2037,1974,76207,190517.5
2038,1976,76264,190660.0
2039,1978,76361,190902.5
2040,1979,76417,191042.5
2041,1979,76417,191042.5
2042,1979,76417,191042.5
2043,1981,76509,191272.5
2044,1981,76509,191272.5
2045,1981,76509,191272.5
2046,1981,76509,191272.5
2047,1982,76554,191385.0
2048,1983,76586,191465.0
2049,1983,76586,191465.0
2050,1984,76619,191547.5
2051,1985,76685,191712.5
2052,1985,76685,191712.5
2053,1986,76694,191735.0
2054,1987,76726,191815.0
2055,1987,76726,191815.0
2056,1988,76768,191920.0
2057,1989,76830,192075.0
2058,1989,76830,192075.0
2059,1989,76830,192075.0
2060,1994,77004,192510.0
2061,1994,77004,192510.0
2062,1996,77110,192775.0
2063,1998,77188,192970.0
2064,1998,77188,192970.0
2065,1998,77188,192970.0
2066,1999,77238,193095.0
2067,2000,77308,193270.0
2068,2003,77417,193542.5
2069,2005,77449,193622.5
2070,2006,77485,193712.5
2071,2006,77485,193712.5
2072,2010,77632,194080.0
2073,2011,77718,194295.0
2074,2013,77766,194415.0
2075,2013,77766,194415.0
2076,2013,77766,194415.0
2077,2013,77766,194415.0
2078,2014,77810,194525.0
2079,2016,77853,194632.5
2080,2020,78028,195070.0
2081,2022,78097,195242.5
2082,2024,78167,195417.5
2083,2024,78167,195417.5
2084,2025,78234,195585.0
2085,2026,78280,195700.0
2086,2027,78292,195730.0
2087,2027,78292,195730.0
2088,2027,78292,195730.0
2089,2028,78341,195852.5
2090,2028,78341,195852.5
2091,2029,78349,195872.5
2092,2031,78390,195975.0
2093,2031,78390,195975.0
2094,2032,78455,196137.5
2095,2032,78455,196137.5
2096,2032,78455,196137.5
2097,2032,78455,196137.5
2098,2032,78455,196137.5
2099,2032,78455,196137.5
2100,2033,78487,196217.5
2101,2035,78598,196495.0
2102,2035,78598,196495.0
2103,2036,78614,196535.0
2104,2036,78614,196535.0
2105,2036,78614,196535.0
2106,2036,78614,196535.0
2107,2036,78614,196535.0
2108,2036,78614,196535.0
2109,2037,78646,196615.0
2110,2039,78721,196802.5
2111,2039,78721,196802.5
2112,2040,78776,196940.0
2113,2040,78776,196940.0
2114,2041,78803,197007.5
2115,2041,78803,197007.5
2116,2041,78803,197007.5
2117,2041,78803,197007.5
2118,2041,78803,197007.5
2119,2041,78803,197007.5
2120,2041,78803,197007.5
2121,2042,78854,197135.0
2122,2044,78896,197240.0
2123,2044,78896,197240.0
2124,2045,78911,197277.5
2125,2045,78911,197277.5
2126,2048,79043,197607.5
2127,2050,79121,197802.5
2128,2050,79121,197802.5
2129,2053,79218,198045.0
2130,2054,79231,198077.5
2131,2054,79231,198077.5
2132,2055,79288,198220.0
2133,2058,79389,198472.5
2134,2059,79406,198515.0
2135,2059,79406,198515.0
2136,2061,79500,198750.0
2137,2062,79549,198872.5
2138,2063,79570,198925.0
2139,2064,79583,198957.5
2140,2065,79608,199020.0
2141,2066,79633,199082.5
2142,2066,79633,199082.5
2143,2066,79633,199082.5
2144,2068,79729,199322.5
2145,2069,79797,199492.5
2146,2071,79864,199660.0
2147,2072,79881,199702.5
2148,2072,79881,199702.5
2149,2072,79881,199702.5
2150,2072,79881,199702.5
2151,2072,79881,199702.5
2152,2072,79881,199702.5
2153,2073,79904,199760.0
2154,2074,79937,199842.5
2155,2075,79963,199907.5
2156,2075,79963,199907.5
2157,2076,79981,199952.5
2158,2078,80014,200035.0
2159,2079,80064,200160.0
2160,2080,80102,200255.0
2161,2080,80102,200255.0
2162,2081,80165,200412.5
2163,2083,80215,200537.5
2164,2084,80256,200640.0
2165,2085,80309,200772.5
2166,2088,80443,201107.5
2167,2088,80443,201107.5
2168,2088,80443,201107.5
2169,2089,80495,201237.5
2170,2090,80521,201302.5
2171,2092,80573,201432.5
2172,2093,80601,201502.5
2173,2094,80605,201512.5
2174,2097,80739,201847.5
2175,2097,80739,201847.5
2176,2097,80739,201847.5
2177,2098,80766,201915.0
2178,2099,80824,202060.0
2179,2102,80923,202307.5
2180,2103,80968,202420.0
2181,2103,80968,202420.0
2182,2106,81036,202590.0
2183,2106,81036,202590.0
2184,2107,81074,202685.0
2185,2108,81110,202775.0
2186,2109,81162,202905.0
2187,2109,81162,202905.0
2188,2109,81162,202905.0
2189,2111,81217,203042.5
2190,2112,81224,203060.0
2191,2116,81447,203617.5
2192,2119,81515,203787.5
2193,2123,81672,204180.0
2194,2125,81722,204305.0
2195,2125,81722,204305.0
2196,2125,81722,204305.0
2197,2126,81754,204385.0
2198,2129,81934,204835.0
2199,2129,81934,204835.0
2200,2130,81972,204930.0
2201,2131,82059,205147.5
2202,2132,82121,205302.5
2203,2132,82121,205302.5
2204,2133,82146,205365.0
2205,2136,82284,205710.0
2206,2138,82353,205882.5
2207,2139,82387,205967.5
2208,2139,82387,205967.5
2209,2139,82387,205967.5
2210,2139,82387,205967.5
2211,2139,82387,205967.5
2212,2139,82387,205967.5
2213,2139,82387,205967.5
2214,2140,82439,206097.5
2215,2140,82439,206097.5
2216,2142,82512,206280.0
2217,2142,82512,206280.0
2218,2143,82555,206387.5
2219,2144,82604,206510.0
2220,2145,82660,206650.0
2221,2145,82660,206650.0
2222,2145,82660,206650.0
2223,2147,82740,206850.0
2224,2148,82762,206905.0
2225,2148,82762,206905.0
2226,2149,82795,206987.5
2227,2149,82795,206987.5
2228,2149,82795,206987.5
2229,2150,82819,207047.5
2230,2152,82885,207212.5
2231,2153,82909,207272.5
2232,2154,82933,207332.5
2233,2154,82933,207332.5
2234,2154,82933,207332.5
2235,2154,82933,207332.5
2236,2154,82933,207332.5
2237,2154,82933,207332.5
2238,2155,82979,207447.5
2239,2155,82979,207447.5
2240,2156,83047,207617.5
2241,2156,83047,207617.5
2242,2156,83047,207617.5
2243,2156,83047,207617.5
2244,2156,83047,207617.5
2245,2157,83108,207770.0
2246,2157,83108,207770.0
2247,2157,83108,207770.0
2248,2157,83108,207770.0
2249,2158,83154,207885.0
2250,2158,83154,207885.0
2251,2158,83154,207885.0
2252,2158,83154,207885.0
2253,2158,83154,207885.0
2254,2158,83154,207885.0
2255,2158,83154,207885.0
2256,2158,83154,207885.0
2257,2158,83154,207885.0
2258,2158,83154,207885.0
2259,2158,83154,207885.0
2260,2158,83154,207885.0
2261,2158,83154,207885.0
2262,2158,83154,207885.0
2263,2158,83154,207885.0
2264,2158,83154,207885.0
2265,2158,83154,207885.0
2266,2158,83154,207885.0
2267,2158,83154,207885.0
2268,2158,83154,207885.0
2269,2158,83154,207885.0
2270,2159,83222,208055.0
2271,2159,83222,208055.0
2272,2159,83222,208055.0
2273,2159,83222,208055.0
2274,2159,83222,208055.0
2275,2159,83222,208055.0
2276,2160,83285,208212.5
2277,2161,83346,208365.0
2278,2161,83346,208365.0
2279,2161,83346,208365.0
2280,2161,83346,208365.0
2281,2161,83346,208365.0
2282,2161,83346,208365.0
2283,2161,83346,208365.0
2284,2161,83346,208365.0
2285,2161,83346,208365.0
2286,2161,83346,208365.0
2287,2161,83346,208365.0
2288,2161,83346,208365.0
2289,2162,83418,208545.0
