time,completed_rides,total_distance,total_cost
162,94,3301,8252.5
162,94,3301,8252.5
163,94,3301,8252.5
164,95,3349,8372.5
164,95,3349,8372.5
165,96,3360,8400.0
165,96,3360,8400.0
166,97,3398,8495.0
166,98,3446,8615.0
166,98,3446,8615.0
167,98,3446,8615.0
168,98,3446,8615.0
169,98,3446,8615.0
170,99,3492,8730.0
170,99,3492,8730.0
171,100,3540,8850.0
171,101,3578,8945.0
171,101,3578,8945.0
172,101,3578,8945.0
173,102,3625,9062.5
173,102,3625,9062.5
174,103,3686,9215.0
174,103,3686,9215.0
175,103,3686,9215.0
176,104,3717,9292.5
176,104,3717,9292.5
177,105,3734,9335.0
177,105,3734,9335.0
178,106,3774,9435.0
178,106,3774,9435.0
179,107,3794,9485.0
179,107,3794,9485.0
180,107,3794,9485.0
181,108,3866,9665.0
181,109,3900,9750.0
181,109,3900,9750.0
182,109,3900,9750.0
183,109,3900,9750.0
184,109,3900,9750.0
185,110,3924,9810.0
185,110,3924,9810.0
186,111,3953,9882.5
186,112,3973,9932.5
186,112,3973,9932.5
187,113,4000,10000.0
187,113,4000,10000.0
188,114,4062,10155.0
188,115,4088,10220.0
188,116,4123,10307.5
188,116,4123,10307.5
189,117,4175,10437.5
189,117,4175,10437.5
190,117,4175,10437.5
191,118,4220,10550.0
191,118,4220,10550.0
192,118,4220,10550.0
193,118,4220,10550.0
194,118,4220,10550.0
195,119,4250,10625.0
195,119,4250,10625.0
196,120,4302,10755.0
196,120,4302,10755.0
197,121,4348,10870.0
197,121,4348,10870.0
198,122,4417,11042.5
198,122,4417,11042.5
199,123,4435,11087.5
199,123,4435,11087.5
200,123,4435,11087.5
201,123,4435,11087.5
202,124,4475,11187.5
202,124,4475,11187.5
203,125,4542,11355.0
203,125,4542,11355.0
204,125,4542,11355.0
205,126,4574,11435.0
205,126,4574,11435.0
206,126,4574,11435.0
207,127,4609,11522.5
207,127,4609,11522.5
208,128,4627,11567.5
208,129,4635,11587.5
208,129,4635,11587.5
209,130,4654,11635.0
209,130,4654,11635.0
210,131,4714,11785.0
210,131,4714,11785.0
211,131,4714,11785.0
212,131,4714,11785.0
213,132,4765,11912.5
213,133,4799,11997.5
213,134,4823,12057.5
213,135,4864,12160.0
213,136,4912,12280.0
213,136,4912,12280.0
214,136,4912,12280.0
215,137,4944,12360.0
215,137,4944,12360.0
216,137,4944,12360.0
217,138,4988,12470.0
217,138,4988,12470.0
218,138,4988,12470.0
219,139,5065,12662.5
219,140,5100,12750.0
219,140,5100,12750.0
220,141,5168,12920.0
220,141,5168,12920.0
221,142,5231,13077.5
221,142,5231,13077.5
222,143,5249,13122.5
222,143,5249,13122.5
223,143,5249,13122.5
224,143,5249,13122.5
225,144,5257,13142.5
225,145,5309,13272.5
225,145,5309,13272.5
226,145,5309,13272.5
227,146,5351,13377.5
227,146,5351,13377.5
228,147,5397,13492.5
228,147,5397,13492.5
229,147,5397,13492.5
230,148,5417,13542.5
230,148,5417,13542.5
231,149,5462,13655.0
231,149,5462,13655.0
232,149,5462,13655.0
233,150,5523,13807.5
233,150,5523,13807.5
234,150,5523,13807.5
235,150,5523,13807.5
236,151,5581,13952.5
236,152,5595,13987.5
236,152,5595,13987.5
237,153,5638,14095.0
237,154,5697,14242.5
237,154,5697,14242.5
238,155,5738,14345.0
238,156,5769,14422.5
238,156,5769,14422.5
239,157,5816,14540.0
239,158,5833,14582.5
239,158,5833,14582.5
240,159,5885,14712.5
240,159,5885,14712.5
241,160,5911,14777.5
241,161,5920,14800.0
241,162,5962,14905.0
241,163,5980,14950.0
241,163,5980,14950.0
242,163,5980,14950.0
243,164,6063,15157.5
243,164,6063,15157.5
244,165,6091,15227.5
244,165,6091,15227.5
245,165,6091,15227.5
246,165,6091,15227.5
247,166,6120,15300.0
247,167,6162,15405.0
247,168,6205,15512.5
247,168,6205,15512.5
248,169,6226,15565.0
248,170,6278,15695.0
248,171,6349,15872.5
248,171,6349,15872.5
249,172,6387,15967.5
249,172,6387,15967.5
250,173,6432,16080.0
250,173,6432,16080.0
251,174,6445,16112.5
251,175,6495,16237.5
251,175,6495,16237.5
252,176,6550,16375.0
252,176,6550,16375.0
253,176,6550,16375.0
254,176,6550,16375.0
255,177,6628,16570.0
255,177,6628,16570.0
256,178,6657,16642.5
256,178,6657,16642.5
257,178,6657,16642.5
258,179,6704,16760.0
258,179,6704,16760.0
259,180,6763,16907.5
259,180,6763,16907.5
260,180,6763,16907.5
261,181,6789,16972.5
261,182,6819,17047.5
261,183,6862,17155.0
261,183,6862,17155.0
262,184,6875,17187.5
262,185,6917,17292.5
262,185,6917,17292.5
263,185,6917,17292.5
264,186,6939,17347.5
264,187,7022,17555.0
264,187,7022,17555.0
265,188,7060,17650.0
265,189,7080,17700.0
265,190,7097,17742.5
265,190,7097,17742.5
266,191,7158,17895.0
266,192,7204,18010.0
266,193,7258,18145.0
266,193,7258,18145.0
267,194,7297,18242.5
267,194,7297,18242.5
268,195,7312,18280.0
268,196,7354,18385.0
268,196,7354,18385.0
269,197,7377,18442.5
269,198,7435,18587.5
269,198,7435,18587.5
270,199,7476,18690.0
270,200,7518,18795.0
270,200,7518,18795.0
271,201,7582,18955.0
271,201,7582,18955.0
272,201,7582,18955.0
273,202,7618,19045.0
273,202,7618,19045.0
274,203,7654,19135.0
274,203,7654,19135.0
275,203,7654,19135.0
276,203,7654,19135.0
277,203,7654,19135.0
278,204,7682,19205.0
278,205,7710,19275.0
278,206,7791,19477.5
278,206,7791,19477.5
279,207,7836,19590.0
279,207,7836,19590.0
280,207,7836,19590.0
281,207,7836,19590.0
282,208,7890,19725.0
282,208,7890,19725.0
283,208,7890,19725.0
284,208,7890,19725.0
285,209,7947,19867.5
285,209,7947,19867.5
286,209,7947,19867.5
287,209,7947,19867.5
288,210,7961,19902.5
288,210,7961,19902.5
289,210,7961,19902.5
